,keys,values,0,1,2,3
9082,7:9:0:13,66.93,7,9,0,13
9083,7:9:0:12,74.659,7,9,0,12
9084,7:9:0:11,115.025,7,9,0,11
9085,7:9:0:10,95.0,7,9,0,10
9086,10:16:0:10,-0.1978827,10,16,0,10
9087,7:9:0:19,45.0,7,9,0,19
9088,7:9:0:18,45.0,7,9,0,18
9089,27:1:0:18,37889.75,27,1,0,18
9090,27:1:0:19,38323.97,27,1,0,19
9091,27:1:0:10,34159.16,27,1,0,10
9092,27:1:0:11,34584.95,27,1,0,11
9093,27:1:0:12,35012.14,27,1,0,12
9094,27:1:0:13,35419.98,27,1,0,13
9095,27:1:0:14,35857.39,27,1,0,14
9096,27:1:0:15,36389.32,27,1,0,15
9097,27:1:0:16,36935.56,27,1,0,16
9098,27:1:0:17,37431.27,27,1,0,17
9099,9:3:0:13,11214.0,9,3,0,13
9100,9:3:0:12,11172.0,9,3,0,12
9101,9:3:0:11,11125.0,9,3,0,11
9102,9:3:0:10,11083.0,9,3,0,10
9103,19:3:0:13,4245.7,19,3,0,13
9104,19:3:0:12,4209.1,19,3,0,12
9105,19:3:0:11,4161.0,19,3,0,11
9106,19:3:0:10,4114.0,19,3,0,10
9107,19:3:0:17,4399.4,19,3,0,17
9108,19:3:0:16,4373.9,19,3,0,16
9109,19:3:0:15,4332.1,19,3,0,15
9110,19:3:0:14,4280.3,19,3,0,14
9111,19:3:0:19,4475.8,19,3,0,19
9112,19:3:0:18,4425.9,19,3,0,18
9113,5:9:0:1,17.0,5,9,0,1
9114,5:9:0:0,29.0,5,9,0,0
9115,5:9:0:3,11.0,5,9,0,3
9116,5:9:0:2,12.0,5,9,0,2
9117,5:9:0:5,9.0,5,9,0,5
9118,5:9:0:4,9.0,5,9,0,4
9119,5:9:0:7,9.0,5,9,0,7
9120,5:9:0:6,12.0,5,9,0,6
9121,5:9:0:9,5.0,5,9,0,9
9122,5:9:0:8,6.0,5,9,0,8
9123,33:0:0:8,1996.773,33,0,0,8
9124,33:0:0:9,1997.004,33,0,0,9
9125,3:8:0:10,112.0,3,8,0,10
9126,3:8:0:11,127.0,3,8,0,11
9127,3:8:0:12,133.0,3,8,0,12
9128,3:8:0:13,139.0,3,8,0,13
9129,3:8:0:14,143.0,3,8,0,14
9130,3:8:0:15,134.0,3,8,0,15
9131,3:8:0:16,131.0,3,8,0,16
9132,25:2:0:17,4746.369,25,2,0,17
9133,25:2:0:16,4708.539,25,2,0,16
9134,25:2:0:15,4669.629,25,2,0,15
9135,25:2:0:14,4626.362,25,2,0,14
9136,25:2:0:13,4583.815,25,2,0,13
9137,25:2:0:12,4543.722,25,2,0,12
9138,25:2:0:11,4505.036,25,2,0,11
9139,25:2:0:10,4476.43,25,2,0,10
9140,25:2:0:18,4794.0,25,2,0,18
9141,12:3:0:6,3833.0,12,3,0,6
9142,12:3:0:7,3900.0,12,3,0,7
9143,16:15:0:10,13.11405,16,15,0,10
9144,16:15:0:11,11.42494,16,15,0,11
9145,16:15:0:12,12.5,16,15,0,12
9146,16:15:0:13,15.7577,16,15,0,13
9147,16:15:0:14,13.25834,16,15,0,14
9148,16:15:0:15,15.18887,16,15,0,15
9149,16:15:0:16,21.22733,16,15,0,16
9150,12:3:0:9,4029.0,12,3,0,9
9151,16:15:0:18,18.96345,16,15,0,18
9152,13:16:0:14,0.6816807,13,16,0,14
9153,13:16:0:15,0.4727064,13,16,0,15
9154,13:16:0:16,0.4039657,13,16,0,16
9155,13:16:0:17,0.3995026,13,16,0,17
9156,13:16:0:10,0.73035,13,16,0,10
9157,13:16:0:11,0.4647677,13,16,0,11
9158,13:16:0:12,0.4962043,13,16,0,12
9159,13:16:0:13,0.8027523,13,16,0,13
9160,13:16:0:18,0.545427,13,16,0,18
9161,13:16:0:19,0.3705803,13,16,0,19
9162,7:12:0:18,12.25377,7,12,0,18
9163,7:12:0:19,12.22249,7,12,0,19
9164,7:12:0:14,12.67131,7,12,0,14
9165,7:12:0:15,12.75035,7,12,0,15
9166,7:12:0:16,12.54281,7,12,0,16
9167,7:12:0:17,12.44277,7,12,0,17
9168,7:12:0:10,12.65669,7,12,0,10
9169,7:12:0:11,12.93715,7,12,0,11
9170,7:12:0:12,12.68433,7,12,0,12
9171,7:12:0:13,12.77753,7,12,0,13
9172,29:14:0:1,5.851119,29,14,0,1
9173,29:14:0:0,5.960773,29,14,0,0
9174,29:14:0:3,5.81363,29,14,0,3
9175,29:14:0:2,5.744326,29,14,0,2
9176,29:14:0:5,5.736876,29,14,0,5
9177,29:14:0:4,5.610884,29,14,0,4
9178,29:14:0:7,5.484402,29,14,0,7
9179,29:14:0:6,5.646043,29,14,0,6
9180,29:14:0:9,5.850936,29,14,0,9
9181,29:14:0:8,5.652926,29,14,0,8
9182,19:0:0:18,4442.1,19,0,0,18
9183,19:0:0:19,4509.7,19,0,0,19
9184,19:0:0:16,4384.0,19,0,0,16
9185,19:0:0:17,4408.1,19,0,0,17
9186,19:0:0:14,4302.6,19,0,0,14
9187,19:0:0:15,4350.7,19,0,0,15
9188,19:0:0:12,4223.8,19,0,0,12
9189,19:0:0:13,4259.8,19,0,0,13
9190,19:0:0:10,4133.9,19,0,0,10
9191,19:0:0:11,4184.6,19,0,0,11
9192,8:14:0:18,-2.625574,8,14,0,18
9193,27:13:0:5,7.250831,27,13,0,5
9194,8:14:0:11,-1.808768,8,14,0,11
9195,8:14:0:10,-1.7461,8,14,0,10
9196,8:14:0:13,-1.960784,8,14,0,13
9197,8:14:0:12,-1.726097,8,14,0,12
9198,8:14:0:15,-2.213342,8,14,0,15
9199,8:14:0:14,-2.319846,8,14,0,14
9200,8:14:0:17,-2.439316,8,14,0,17
9201,8:14:0:16,-2.340123,8,14,0,16
9202,8:16:0:9,-0.01333301,8,16,0,9
9203,27:13:0:7,6.560358,27,13,0,7
9204,8:16:0:3,-0.028031,8,16,0,3
9205,27:13:0:0,6.760941,27,13,0,0
9206,8:16:0:1,0.2865505,8,16,0,1
9207,8:16:0:0,0.2935325,8,16,0,0
9208,8:16:0:7,0.2175578,8,16,0,7
9209,8:16:0:6,0.1424051,8,16,0,6
9210,8:16:0:5,0.1658051,8,16,0,5
9211,27:13:0:1,6.708423,27,13,0,1
9212,27:13:0:2,6.642333,27,13,0,2
9213,27:13:0:3,6.691372,27,13,0,3
9214,30:3:0:9,15920.0,30,3,0,9
9215,29:11:0:4,11.4375,29,11,0,4
9216,29:11:0:5,10.51182,29,11,0,5
9217,29:11:0:6,9.651599,29,11,0,6
9218,29:11:0:7,9.332739,29,11,0,7
9219,29:11:0:0,11.74282,29,11,0,0
9220,29:11:0:1,11.92377,29,11,0,1
9221,29:11:0:2,11.99411,29,11,0,2
9222,29:11:0:3,11.48077,29,11,0,3
9223,29:11:0:8,8.811306,29,11,0,8
9224,29:11:0:9,9.08154,29,11,0,9
9225,26:6:0:12,74.494,26,6,0,12
9226,26:6:0:13,76.691,26,6,0,13
9227,26:6:0:10,72.903,26,6,0,10
9228,26:6:0:11,73.371,26,6,0,11
9229,26:6:0:16,80.808,26,6,0,16
9230,26:6:0:17,82.164,26,6,0,17
9231,26:6:0:14,78.286,26,6,0,14
9232,26:6:0:15,80.29,26,6,0,15
9233,26:6:0:18,83.0,26,6,0,18
9234,25:3:0:20,9747.0,25,3,0,20
9235,26:13:0:13,8.006747,26,13,0,13
9236,26:13:0:12,8.090062,26,13,0,12
9237,18:15:0:8,-0.01953739,18,15,0,8
9238,18:15:0:9,-0.9959599,18,15,0,9
9239,18:15:0:4,2.553236,18,15,0,4
9240,18:15:0:5,3.382811,18,15,0,5
9241,18:15:0:6,3.168231,18,15,0,6
9242,18:15:0:7,1.506725,18,15,0,7
9243,18:15:0:0,0.899411,18,15,0,0
9244,18:15:0:1,1.082,18,15,0,1
9245,18:15:0:2,1.786409,18,15,0,2
9246,18:15:0:3,2.745109,18,15,0,3
9247,8:8:0:9,-112.0,8,8,0,9
9248,8:8:0:8,-147.0,8,8,0,8
9249,29:9:0:18,843.0,29,9,0,18
9250,8:8:0:1,-87.0,8,8,0,1
9251,8:8:0:0,-120.0,8,8,0,0
9252,8:8:0:3,-67.0,8,8,0,3
9253,8:8:0:2,-48.0,8,8,0,2
9254,8:8:0:5,-72.0,8,8,0,5
9255,8:8:0:4,-75.0,8,8,0,4
9256,8:8:0:7,-123.0,8,8,0,7
9257,8:8:0:6,-95.0,8,8,0,6
9258,25:8:0:9,10.0,25,8,0,9
9259,25:8:0:8,6.0,25,8,0,8
9260,4:9:0:8,25.789,4,9,0,8
9261,4:9:0:9,18.635,4,9,0,9
9262,4:9:0:4,8.774,4,9,0,4
9263,4:9:0:5,6.539,4,9,0,5
9264,4:9:0:6,-8.551,4,9,0,6
9265,4:9:0:7,12.29,4,9,0,7
9266,4:9:0:0,9.999,4,9,0,0
9267,4:9:0:1,10.129,4,9,0,1
9268,4:9:0:2,12.075,4,9,0,2
9269,4:9:0:3,9.488,4,9,0,3
9270,11:16:0:0,0.5263158,11,16,0,0
9271,11:16:0:1,0.5609574,11,16,0,1
9272,11:16:0:2,0.7437709,11,16,0,2
9273,11:16:0:3,1.070506,11,16,0,3
9274,9:7:0:13,108.0,9,7,0,13
9275,9:7:0:12,110.0,9,7,0,12
9276,9:7:0:11,105.0,9,7,0,11
9277,9:7:0:10,105.0,9,7,0,10
9278,11:16:0:8,0.5957038,11,16,0,8
9279,11:16:0:9,1.14598,11,16,0,9
9280,22:16:0:6,0.7077135,22,16,0,6
9281,22:16:0:7,0.5491704,22,16,0,7
9282,22:16:0:4,0.5672331,22,16,0,4
9283,22:16:0:5,0.7053358,22,16,0,5
9284,22:16:0:2,0.4474687,22,16,0,2
9285,22:16:0:3,0.5066685,22,16,0,3
9286,22:16:0:0,0.3468039,22,16,0,0
9287,22:16:0:1,0.376694,22,16,0,1
9288,22:16:0:8,0.3761266,22,16,0,8
9289,22:16:0:9,0.2394151,22,16,0,9
9290,15:0:0:0,45092.99,15,0,0,0
9291,15:0:0:1,45524.68,15,0,0,1
9292,15:0:0:2,45953.58,15,0,0,2
9293,15:0:0:3,46286.5,15,0,0,3
9294,15:0:0:4,46616.68,15,0,0,4
9295,15:0:0:5,47008.11,15,0,0,5
9296,15:0:0:6,47357.36,15,0,0,6
9297,15:0:0:7,47622.18,15,0,0,7
9298,15:0:0:8,47859.31,15,0,0,8
9299,15:0:0:9,48039.41,15,0,0,9
9300,7:8:0:14,255.304,7,8,0,14
9301,3:9:0:6,251.0,3,9,0,6
9302,18:15:0:11,-1.916053,18,15,0,11
9303,3:9:0:5,199.0,3,9,0,5
9304,7:8:0:17,231.063,7,8,0,17
9305,18:6:0:9,194.007,18,6,0,9
9306,18:6:0:8,200.297,18,6,0,8
9307,18:6:0:7,202.083,18,6,0,7
9308,18:6:0:6,202.603,18,6,0,6
9309,18:6:0:5,206.619,18,6,0,5
9310,18:6:0:4,200.445,18,6,0,4
9311,18:6:0:3,199.408,18,6,0,3
9312,18:6:0:2,192.443,18,6,0,2
9313,18:6:0:1,189.521,18,6,0,1
9314,3:9:0:2,154.0,3,9,0,2
9315,3:9:0:1,167.0,3,9,0,1
9316,3:9:0:0,162.0,3,9,0,0
9317,22:14:0:4,0.7829321,22,14,0,4
9318,22:14:0:5,1.457726,22,14,0,5
9319,1:7:0:9,74.292,1,7,0,9
9320,1:7:0:8,77.209,1,7,0,8
9321,22:14:0:0,0.3989428,22,14,0,0
9322,22:14:0:1,0.2980922,22,14,0,1
9323,22:14:0:2,0.791374,22,14,0,2
9324,22:14:0:3,0.6889425,22,14,0,3
9325,1:7:0:3,78.339,1,7,0,3
9326,1:7:0:2,79.432,1,7,0,2
9327,1:7:0:1,80.79,1,7,0,1
9328,1:7:0:0,81.171,1,7,0,0
9329,1:7:0:7,76.131,1,7,0,7
9330,1:7:0:6,74.767,1,7,0,6
9331,1:7:0:5,76.78,1,7,0,5
9332,1:7:0:4,78.2,1,7,0,4
9333,7:8:0:18,223.213,7,8,0,18
9334,7:8:0:19,239.0,7,8,0,19
9335,25:14:0:5,-0.3381425,25,14,0,5
9336,25:14:0:4,-0.6773921,25,14,0,4
9337,25:14:0:7,0.1120448,25,14,0,7
9338,25:14:0:6,-0.3372302,25,14,0,6
9339,25:14:0:1,0.1131158,25,14,0,1
9340,5:10:0:16,-0.617,5,10,0,16
9341,25:14:0:3,-0.4519264,25,14,0,3
9342,25:14:0:2,-0.3391363,25,14,0,2
9343,25:14:0:9,1.111914,25,14,0,9
9344,25:14:0:8,0.669755,25,14,0,8
9345,27:15:0:10,0.0,27,15,0,10
9346,31:6:0:18,13.531,31,6,0,18
9347,21:10:0:9,-1.0,21,10,0,9
9348,21:10:0:8,0.0,21,10,0,8
9349,21:10:0:5,1.0,21,10,0,5
9350,21:10:0:4,-1.0,21,10,0,4
9351,21:10:0:7,1.0,21,10,0,7
9352,21:10:0:6,0.0,21,10,0,6
9353,21:10:0:1,-20.0,21,10,0,1
9354,21:10:0:0,-10.0,21,10,0,0
9355,21:10:0:3,-21.0,21,10,0,3
9356,21:10:0:2,-25.0,21,10,0,2
9357,18:4:0:9,16305.53,18,4,0,9
9358,18:4:0:8,16258.03,18,4,0,8
9359,18:4:0:5,15987.08,18,4,0,5
9360,18:4:0:4,15863.95,18,4,0,4
9361,18:4:0:7,16192.57,18,4,0,7
9362,18:4:0:6,16105.29,18,4,0,6
9363,18:4:0:1,15567.11,18,4,0,1
9364,18:4:0:0,15493.89,18,4,0,0
9365,18:4:0:3,15760.22,18,4,0,3
9366,18:4:0:2,15654.19,18,4,0,2
9367,1:1:0:9,4201.74,1,1,0,9
9368,1:1:0:8,4177.96,1,1,0,8
9369,1:1:0:5,4136.848,1,1,0,5
9370,1:1:0:4,4130.143,1,1,0,4
9371,1:1:0:7,4163.181,1,1,0,7
9372,1:1:0:6,4148.374,1,1,0,6
9373,1:1:0:1,4118.532,1,1,0,1
9374,1:1:0:0,4114.203,1,1,0,0
9375,1:1:0:3,4124.621,1,1,0,3
9376,1:1:0:2,4121.879,1,1,0,2
9377,23:16:0:5,-0.1352664,23,16,0,5
9378,23:16:0:4,0.1020867,23,16,0,4
9379,34:7:0:12,193.936,34,7,0,12
9380,34:7:0:13,196.943,34,7,0,13
9381,34:7:0:10,189.022,34,7,0,10
9382,34:7:0:11,192.814,34,7,0,11
9383,34:7:0:16,195.823,34,7,0,16
9384,34:7:0:17,199.756,34,7,0,17
9385,34:7:0:14,196.933,34,7,0,14
9386,34:7:0:15,200.524,34,7,0,15
9387,15:16:0:4,0.7133268,15,16,0,4
9388,15:16:0:5,0.8396866,15,16,0,5
9389,15:16:0:6,0.742959,15,16,0,6
9390,23:16:0:6,-0.1828449,23,16,0,6
9391,15:16:0:0,1.01128,15,16,0,0
9392,15:16:0:1,0.9573328,15,16,0,1
9393,15:16:0:2,0.9421241,15,16,0,2
9394,15:16:0:3,0.7244768,15,16,0,3
9395,23:16:0:1,0.2119173,23,16,0,1
9396,15:16:0:8,0.4979444,15,16,0,8
9397,15:16:0:9,0.3763197,15,16,0,9
9398,19:15:0:16,-0.4331324,19,15,0,16
9399,25:8:0:1,1.0,25,8,0,1
9400,2:2:0:19,5521.382,2,2,0,19
9401,2:2:0:18,5497.108,2,2,0,18
9402,2:2:0:15,5356.969,2,2,0,15
9403,2:2:0:14,5290.436,2,2,0,14
9404,2:2:0:17,5469.608,2,2,0,17
9405,2:2:0:16,5426.749,2,2,0,16
9406,2:2:0:11,5162.614,2,2,0,11
9407,2:2:0:10,5127.573,2,2,0,10
9408,2:2:0:13,5246.48,2,2,0,13
9409,2:2:0:12,5202.858,2,2,0,12
9410,25:8:0:0,9.0,25,8,0,0
9411,19:15:0:18,5.055214,19,15,0,18
9412,23:9:0:8,1.409,23,9,0,8
9413,23:9:0:9,2.874,23,9,0,9
9414,23:9:0:6,1.012,23,9,0,6
9415,23:9:0:7,0.901,23,9,0,7
9416,23:9:0:4,1.454,23,9,0,4
9417,23:9:0:5,1.463,23,9,0,5
9418,23:9:0:2,1.731,23,9,0,2
9419,23:9:0:3,1.306,23,9,0,3
9420,23:9:0:0,2.842,23,9,0,0
9421,23:9:0:1,2.255,23,9,0,1
9422,21:8:0:9,-7.0,21,8,0,9
9423,21:8:0:8,-14.0,21,8,0,8
9424,21:8:0:5,10.0,21,8,0,5
9425,21:8:0:4,1.0,21,8,0,4
9426,21:8:0:7,-6.0,21,8,0,7
9427,21:8:0:6,5.0,21,8,0,6
9428,21:8:0:1,43.0,21,8,0,1
9429,21:8:0:0,47.0,21,8,0,0
9430,21:8:0:3,21.0,21,8,0,3
9431,21:8:0:2,33.0,21,8,0,2
9432,27:10:0:14,0.0,27,10,0,14
9433,27:10:0:13,0.0,27,10,0,13
9434,27:10:0:12,0.0,27,10,0,12
9435,27:10:0:11,0.0,27,10,0,11
9436,27:10:0:10,0.0,27,10,0,10
9437,25:8:0:2,-3.0,25,8,0,2
9438,25:12:0:6,10.22932,25,12,0,6
9439,25:12:0:9,11.23033,25,12,0,9
9440,25:12:0:8,11.05096,25,12,0,8
9441,24:13:0:5,8.883657,24,13,0,5
9442,2:7:0:4,104.904,2,7,0,4
9443,24:13:0:7,8.834957,24,13,0,7
9444,24:13:0:6,8.812641,24,13,0,6
9445,24:13:0:1,8.799231,24,13,0,1
9446,24:13:0:0,8.710089,24,13,0,0
9447,24:13:0:3,8.974852,24,13,0,3
9448,4:3:0:19,10512.42,4,3,0,19
9449,24:13:0:9,8.610151,24,13,0,9
9450,24:13:0:8,9.065569,24,13,0,8
9451,12:15:0:14,-4.189636,12,15,0,14
9452,12:15:0:15,-5.701755,12,15,0,15
9453,12:15:0:16,-7.428447,12,15,0,16
9454,12:15:0:17,-7.63026,12,15,0,17
9455,12:15:0:10,16.34615,12,15,0,10
9456,12:15:0:11,22.22742,12,15,0,11
9457,12:15:0:12,16.822,12,15,0,12
9458,12:15:0:13,3.786613,12,15,0,13
9459,12:15:0:18,-5.219093,12,15,0,18
9460,27:1:0:2,30624.4,27,1,0,2
9461,27:15:0:2,1.624042,27,15,0,2
9462,23:7:0:15,53.445,23,7,0,15
9463,27:15:0:0,1.6735,27,15,0,0
9464,27:15:0:1,1.648261,27,15,0,1
9465,17:6:0:8,2324.051,17,6,0,8
9466,17:6:0:9,2314.657,17,6,0,9
9467,27:15:0:4,1.578258,27,15,0,4
9468,27:15:0:5,0.0,27,15,0,5
9469,17:6:0:4,2380.067,17,6,0,4
9470,17:6:0:5,2363.275,17,6,0,5
9471,17:6:0:6,2347.602,17,6,0,6
9472,17:6:0:7,2335.128,17,6,0,7
9473,17:6:0:0,2444.909,17,6,0,0
9474,17:6:0:1,2430.96,17,6,0,1
9475,17:6:0:2,2415.107,17,6,0,2
9476,17:6:0:3,2396.721,17,6,0,3
9477,34:16:0:15,1.180004,34,16,0,15
9478,34:16:0:14,1.187112,34,16,0,14
9479,34:16:0:17,1.166743,34,16,0,17
9480,34:16:0:16,1.175614,34,16,0,16
9481,34:16:0:11,1.206298,34,16,0,11
9482,34:16:0:10,1.22757,34,16,0,10
9483,34:16:0:13,1.193386,34,16,0,13
9484,34:16:0:12,1.200234,34,16,0,12
9485,34:16:0:19,1.147465,34,16,0,19
9486,34:16:0:18,1.157675,34,16,0,18
9487,0:10:0:18,0.0,0,10,0,18
9488,0:10:0:15,-23.0,0,10,0,15
9489,0:10:0:14,-16.0,0,10,0,14
9490,0:10:0:17,0.0,0,10,0,17
9491,0:10:0:16,-14.0,0,10,0,16
9492,0:10:0:11,-6.0,0,10,0,11
9493,0:10:0:10,-6.0,0,10,0,10
9494,0:10:0:13,-12.0,0,10,0,13
9495,0:10:0:12,-9.0,0,10,0,12
9496,24:15:0:3,3.881277,24,15,0,3
9497,24:15:0:2,3.822524,24,15,0,2
9498,24:15:0:1,3.78429,24,15,0,1
9499,24:15:0:0,3.817523,24,15,0,0
9500,24:15:0:7,14.40771,24,15,0,7
9501,24:15:0:6,7.924667,24,15,0,6
9502,24:15:0:5,3.897722,24,15,0,5
9503,24:15:0:4,3.902608,24,15,0,4
9504,24:15:0:9,12.38487,24,15,0,9
9505,24:15:0:8,12.39318,24,15,0,8
9506,22:10:0:0,0.0,22,10,0,0
9507,22:10:0:1,0.0,22,10,0,1
9508,11:3:0:19,325.671,11,3,0,19
9509,11:3:0:18,321.857,11,3,0,18
9510,22:10:0:4,0.0,22,10,0,4
9511,22:10:0:5,0.0,22,10,0,5
9512,22:10:0:6,0.0,22,10,0,6
9513,22:10:0:7,0.0,22,10,0,7
9514,11:3:0:13,315.459,11,3,0,13
9515,11:3:0:12,307.672,11,3,0,12
9516,11:3:0:11,299.891,11,3,0,11
9517,11:3:0:10,293.577,11,3,0,10
9518,11:3:0:17,319.575,11,3,0,17
9519,11:3:0:16,318.452,11,3,0,16
9520,11:3:0:15,317.63,11,3,0,15
9521,11:3:0:14,319.368,11,3,0,14
9522,3:4:0:8,31775.0,3,4,0,8
9523,3:4:0:9,32075.0,3,4,0,9
9524,27:1:0:6,32545.13,27,1,0,6
9525,3:4:0:2,30029.0,3,4,0,2
9526,3:4:0:3,30260.0,3,4,0,3
9527,3:4:0:0,29447.0,3,4,0,0
9528,3:4:0:1,29752.0,3,4,0,1
9529,3:4:0:6,31171.0,3,4,0,6
9530,3:4:0:7,31480.0,3,4,0,7
9531,3:4:0:4,30526.0,3,4,0,4
9532,3:4:0:5,30824.0,3,4,0,5
9533,27:1:0:7,32956.46,27,1,0,7
9534,10:9:0:18,6.0,10,9,0,18
9535,1:12:0:4,9.776631,1,12,0,4
9536,1:12:0:5,9.769376,1,12,0,5
9537,1:12:0:6,9.382648,1,12,0,6
9538,10:9:0:19,7.0,10,9,0,19
9539,1:12:0:0,11.15575,1,12,0,0
9540,1:12:0:1,11.15829,1,12,0,1
9541,1:12:0:2,10.54776,1,12,0,2
9542,1:12:0:3,10.18367,1,12,0,3
9543,14:7:0:10,1090.0,14,7,0,10
9544,14:7:0:11,1104.0,14,7,0,11
9545,14:7:0:12,1142.0,14,7,0,12
9546,14:7:0:13,1146.0,14,7,0,13
9547,1:12:0:8,9.474202,1,12,0,8
9548,14:7:0:15,1253.0,14,7,0,15
9549,14:7:0:16,1251.0,14,7,0,16
9550,1:4:0:12,8307.989,1,4,0,12
9551,1:4:0:13,8335.003,1,4,0,13
9552,1:4:0:10,8254.298,1,4,0,10
9553,1:4:0:11,8282.984,1,4,0,11
9554,1:4:0:16,8408.121,1,4,0,16
9555,1:4:0:17,8451.86,1,4,0,17
9556,1:4:0:14,8351.643,1,4,0,14
9557,1:4:0:15,8375.164,1,4,0,15
9558,30:2:0:1,7220.924,30,2,0,1
9559,30:2:0:0,7121.081,30,2,0,0
9560,1:4:0:18,8507.786,1,4,0,18
9561,1:4:0:19,8584.926,1,4,0,19
9562,30:2:0:5,7620.3,30,2,0,5
9563,30:2:0:4,7520.454,30,2,0,4
9564,30:2:0:7,7758.965,30,2,0,7
9565,30:2:0:6,7706.752,30,2,0,6
9566,12:10:0:17,-0.2,12,10,0,17
9567,12:10:0:16,0.3,12,10,0,16
9568,12:10:0:15,0.9,12,10,0,15
9569,12:10:0:14,-0.6,12,10,0,14
9570,12:10:0:13,-1.1,12,10,0,13
9571,12:10:0:12,0.7,12,10,0,12
9572,12:10:0:11,-0.4,12,10,0,11
9573,12:10:0:10,-6.2,12,10,0,10
9574,23:2:0:2,2620.219,23,2,0,2
9575,30:5:0:4,200.569,30,5,0,4
9576,12:10:0:18,0.1,12,10,0,18
9577,10:9:0:11,21.0,10,9,0,11
9578,30:5:0:2,200.572,30,5,0,2
9579,30:5:0:3,200.568,30,5,0,3
9580,30:5:0:0,221.898,30,5,0,0
9581,30:5:0:1,200.568,30,5,0,1
9582,4:7:0:2,112.744,4,7,0,2
9583,4:7:0:3,109.527,4,7,0,3
9584,4:7:0:0,117.913,4,7,0,0
9585,18:9:0:12,-5.757,18,9,0,12
9586,18:9:0:13,25.737,18,9,0,13
9587,18:9:0:10,-27.428,18,9,0,10
9588,13:0:0:17,59898.03,13,0,0,17
9589,25:10:0:5,0.0,25,10,0,5
9590,25:10:0:4,-1.0,25,10,0,4
9591,18:9:0:14,34.481,18,9,0,14
9592,18:9:0:15,33.081,18,9,0,15
9593,25:10:0:9,0.0,25,10,0,9
9594,13:0:0:10,57715.93,13,0,0,10
9595,13:0:0:11,57984.18,13,0,0,11
9596,13:0:0:12,58271.89,13,0,0,12
9597,4:7:0:5,109.001,4,7,0,5
9598,27:1:0:8,33347.34,27,1,0,8
9599,24:2:0:1,19537.71,24,2,0,1
9600,27:1:0:9,33745.03,27,1,0,9
9601,30:12:0:15,14.72841,30,12,0,15
9602,30:12:0:14,14.97425,30,12,0,14
9603,30:12:0:17,13.97948,30,12,0,17
9604,30:12:0:16,14.37362,30,12,0,16
9605,30:12:0:11,14.26693,30,12,0,11
9606,30:12:0:10,14.34795,30,12,0,10
9607,30:12:0:13,14.81545,30,12,0,13
9608,30:12:0:12,14.60276,30,12,0,12
9609,30:12:0:19,13.97946,30,12,0,19
9610,30:12:0:18,13.98713,30,12,0,18
9611,12:1:0:18,2319.3,12,1,0,18
9612,12:1:0:19,2329.9,12,1,0,19
9613,20:6:0:4,59.191,20,6,0,4
9614,20:6:0:5,59.0,20,6,0,5
9615,20:6:0:2,59.801,20,6,0,2
9616,20:6:0:3,58.352,20,6,0,3
9617,20:6:0:0,60.0,20,6,0,0
9618,20:6:0:1,60.927,20,6,0,1
9619,12:1:0:10,2072.0,12,1,0,10
9620,12:1:0:11,2115.6,12,1,0,11
9621,12:1:0:12,2184.6,12,1,0,12
9622,12:1:0:13,2246.5,12,1,0,13
9623,12:1:0:14,2276.1,12,1,0,14
9624,12:1:0:15,2292.6,12,1,0,15
9625,12:1:0:16,2304.4,12,1,0,16
9626,12:1:0:17,2315.8,12,1,0,17
9627,9:5:0:1,70.953,9,5,0,1
9628,9:5:0:0,78.926,9,5,0,0
9629,9:5:0:3,53.044,9,5,0,3
9630,9:5:0:2,63.709,9,5,0,2
9631,9:5:0:5,27.449,9,5,0,5
9632,9:5:0:4,42.355,9,5,0,4
9633,9:5:0:7,37.669,9,5,0,7
9634,9:5:0:6,37.502,9,5,0,6
9635,9:5:0:9,42.0,9,5,0,9
9636,9:5:0:8,34.723,9,5,0,8
9637,22:11:0:14,0.9462528,22,11,0,14
9638,3:16:0:17,1.149856,3,16,0,17
9639,4:7:0:19,105.665,4,7,0,19
9640,22:11:0:17,-5.230872,22,11,0,17
9641,10:2:0:17,4720.0,10,2,0,17
9642,10:2:0:16,4738.0,10,2,0,16
9643,10:2:0:15,4750.0,10,2,0,15
9644,10:2:0:14,4760.0,10,2,0,14
9645,10:2:0:13,4766.0,10,2,0,13
9646,10:2:0:12,4774.0,10,2,0,12
9647,10:2:0:11,4781.0,10,2,0,11
9648,10:2:0:10,4789.0,10,2,0,10
9649,34:0:0:7,41328.82,34,0,0,7
9650,34:0:0:6,40813.54,34,0,0,6
9651,34:0:0:5,40295.56,34,0,0,5
9652,34:0:0:4,39730.8,34,0,0,4
9653,34:0:0:3,39184.46,34,0,0,3
9654,34:0:0:2,38635.69,34,0,0,2
9655,10:2:0:19,4698.0,10,2,0,19
9656,10:2:0:18,4710.0,10,2,0,18
9657,12:5:0:14,28.0,12,5,0,14
9658,3:16:0:10,0.9534332,3,16,0,10
9659,0:1:0:9,10037.0,0,1,0,9
9660,22:11:0:16,-2.936301,22,11,0,16
9661,6:6:0:17,60.0,6,6,0,17
9662,25:5:0:4,7.0,25,5,0,4
9663,25:5:0:5,22.0,25,5,0,5
9664,25:5:0:6,26.0,25,5,0,6
9665,6:6:0:16,60.0,6,6,0,16
9666,25:5:0:0,21.0,25,5,0,0
9667,25:5:0:1,7.0,25,5,0,1
