Cm_Code,Commodity,Cn_Code,Country,Year,Beginning Stocks,Sow Beginning Stocks,Dairy Cows Beg. Stocks,Beef Cows Beg. Stocks,Production,Imports,Total Supply,Exports,Sow Slaughter,Cow Slaughter,Calf Slaughter,Domestic Consumption,Total Slaughter,Loss And Residual,Ending Stocks,Total Distribution,Total Use,Unit Description
115000,"Meat, Chicken",RP,Philippines,2015,0,0,0,0,1279,205,1484,5,0,0,0,1479,0,0,0,1484,1484,
115000,"Meat, Chicken",RP,Philippines,2016,0,0,0,0,1289,244,1533,4,0,0,0,1529,0,0,0,1533,1533,
115000,"Meat, Chicken",RP,Philippines,2017,0,0,0,0,1344,266,1610,3,0,0,0,1607,0,0,0,1610,1610,
115000,"Meat, Chicken",RP,Philippines,2018,0,0,0,0,1411,320,1731,1,0,0,0,1730,0,0,0,1731,1731,
115000,"Meat, Chicken",QA,Qatar,2000,0,0,0,0,4,21,25,0,0,0,0,25,0,0,0,25,25,
115000,"Meat, Chicken",QA,Qatar,2001,0,0,0,0,4,26,30,0,0,0,0,30,0,0,0,30,30,
115000,"Meat, Chicken",QA,Qatar,2002,0,0,0,0,6,26,32,0,0,0,0,32,0,0,0,32,32,
115000,"Meat, Chicken",QA,Qatar,2003,0,0,0,0,5,30,35,0,0,0,0,35,0,0,0,35,35,
115000,"Meat, Chicken",QA,Qatar,2004,0,0,0,0,5,31,36,0,0,0,0,36,0,0,0,36,36,
115000,"Meat, Chicken",QA,Qatar,2005,0,0,0,0,5,39,44,0,0,0,0,44,0,0,0,44,44,
115000,"Meat, Chicken",QA,Qatar,2006,0,0,0,0,6,41,47,0,0,0,0,47,0,0,0,47,47,
115000,"Meat, Chicken",QA,Qatar,2007,0,0,0,0,7,49,56,0,0,0,0,56,0,0,0,56,56,
115000,"Meat, Chicken",QA,Qatar,2008,0,0,0,0,7,77,84,0,0,0,0,84,0,0,0,84,84,
115000,"Meat, Chicken",QA,Qatar,2009,0,0,0,0,7,69,76,0,0,0,0,76,0,0,0,76,76,
115000,"Meat, Chicken",QA,Qatar,2010,0,0,0,0,8,66,74,0,0,0,0,74,0,0,0,74,74,
115000,"Meat, Chicken",QA,Qatar,2011,0,0,0,0,9,75,84,0,0,0,0,84,0,0,0,84,84,
115000,"Meat, Chicken",QA,Qatar,2012,0,0,0,0,7,88,95,0,0,0,0,95,0,0,0,95,95,
115000,"Meat, Chicken",QA,Qatar,2013,0,0,0,0,8,92,100,0,0,0,0,100,0,0,0,100,100,
115000,"Meat, Chicken",QA,Qatar,2014,0,0,0,0,8,99,107,0,0,0,0,107,0,0,0,107,107,
115000,"Meat, Chicken",QA,Qatar,2015,0,0,0,0,9,115,124,0,0,0,0,124,0,0,0,124,124,
115000,"Meat, Chicken",QA,Qatar,2016,0,0,0,0,9,125,134,0,0,0,0,134,0,0,0,134,134,
115000,"Meat, Chicken",QA,Qatar,2017,0,0,0,0,9,140,149,0,0,0,0,149,0,0,0,149,149,
115000,"Meat, Chicken",QA,Qatar,2018,0,0,0,0,13,120,133,0,0,0,0,133,0,0,0,133,133,
115000,"Meat, Chicken",RS,Russia,2000,0,0,0,0,810,948,1758,3,0,0,0,1755,0,0,0,1758,1758,
115000,"Meat, Chicken",RS,Russia,2001,0,0,0,0,933,1288,2221,3,0,0,0,2218,0,0,0,2221,2221,
115000,"Meat, Chicken",RS,Russia,2002,0,0,0,0,1005,1215,2220,1,0,0,0,2219,0,0,0,2220,2220,
115000,"Meat, Chicken",RS,Russia,2003,0,0,0,0,1080,1100,2180,1,0,0,0,2179,0,0,0,2180,2180,
115000,"Meat, Chicken",RS,Russia,2004,0,0,0,0,1221,1030,2251,1,0,0,0,2250,0,0,0,2251,2251,
115000,"Meat, Chicken",RS,Russia,2005,0,0,0,0,1407,1240,2647,7,0,0,0,2640,0,0,0,2647,2647,
115000,"Meat, Chicken",RS,Russia,2006,0,0,0,0,1625,1199,2824,2,0,0,0,2822,0,0,0,2824,2824,
115000,"Meat, Chicken",RS,Russia,2007,0,0,0,0,1896,1230,3126,2,0,0,0,3124,0,0,0,3126,3126,
115000,"Meat, Chicken",RS,Russia,2008,0,0,0,0,2149,1166,3315,5,0,0,0,3310,0,0,0,3315,3315,
115000,"Meat, Chicken",RS,Russia,2009,0,0,0,0,2471,929,3400,7,0,0,0,3393,0,0,0,3400,3400,
115000,"Meat, Chicken",RS,Russia,2010,0,0,0,0,2750,656,3406,7,0,0,0,3399,0,0,0,3406,3406,
115000,"Meat, Chicken",RS,Russia,2011,0,0,0,0,3069,463,3532,28,0,0,0,3457,0,0,47,3532,3485,
115000,"Meat, Chicken",RS,Russia,2012,47,0,0,0,3446,561,4054,35,0,0,0,3966,0,0,53,4054,4001,
115000,"Meat, Chicken",RS,Russia,2013,53,0,0,0,3634,535,4222,48,0,0,0,4128,0,0,46,4222,4176,
115000,"Meat, Chicken",RS,Russia,2014,46,0,0,0,3958,465,4469,50,0,0,0,4358,0,0,61,4469,4408,
115000,"Meat, Chicken",RS,Russia,2015,61,0,0,0,4222,250,4533,71,0,0,0,4427,0,0,35,4533,4498,
115000,"Meat, Chicken",RS,Russia,2016,35,0,0,0,4328,222,4585,104,0,0,0,4451,0,0,30,4585,4555,
115000,"Meat, Chicken",RS,Russia,2017,30,0,0,0,4617,225,4872,124,0,0,0,4718,0,0,30,4872,4842,
115000,"Meat, Chicken",RS,Russia,2018,30,0,0,0,4872,203,5105,128,0,0,0,4947,0,0,30,5105,5075,
115000,"Meat, Chicken",SA,Saudi Arabia,2000,0,0,0,0,471,277,748,16,0,0,0,732,0,0,0,748,748,
115000,"Meat, Chicken",SA,Saudi Arabia,2001,0,0,0,0,413,290,703,20,0,0,0,683,0,0,0,703,703,
115000,"Meat, Chicken",SA,Saudi Arabia,2002,0,0,0,0,434,286,720,20,0,0,0,700,0,0,0,720,720,
115000,"Meat, Chicken",SA,Saudi Arabia,2003,0,0,0,0,460,362,822,20,0,0,0,802,0,0,0,822,822,
115000,"Meat, Chicken",SA,Saudi Arabia,2004,0,0,0,0,458,366,824,10,0,0,0,814,0,0,0,824,824,
115000,"Meat, Chicken",SA,Saudi Arabia,2005,0,0,0,0,524,452,976,10,0,0,0,966,0,0,0,976,976,
115000,"Meat, Chicken",SA,Saudi Arabia,2006,0,0,0,0,534,419,953,10,0,0,0,943,0,0,0,953,953,
115000,"Meat, Chicken",SA,Saudi Arabia,2007,0,0,0,0,478,442,920,10,0,0,0,910,0,0,0,920,920,
115000,"Meat, Chicken",SA,Saudi Arabia,2008,0,0,0,0,416,446,862,10,0,0,0,852,0,0,0,862,862,
115000,"Meat, Chicken",SA,Saudi Arabia,2009,0,0,0,0,464,557,1021,10,0,0,0,1011,0,0,0,1021,1021,
115000,"Meat, Chicken",SA,Saudi Arabia,2010,0,0,0,0,414,652,1066,10,0,0,0,1056,0,0,0,1066,1066,
115000,"Meat, Chicken",SA,Saudi Arabia,2011,0,0,0,0,450,745,1195,35,0,0,0,1160,0,0,0,1195,1195,
115000,"Meat, Chicken",SA,Saudi Arabia,2012,0,0,0,0,475,750,1225,21,0,0,0,1204,0,0,0,1225,1225,
115000,"Meat, Chicken",SA,Saudi Arabia,2013,0,0,0,0,500,838,1338,35,0,0,0,1303,0,0,0,1338,1338,
115000,"Meat, Chicken",SA,Saudi Arabia,2014,0,0,0,0,525,738,1263,50,0,0,0,1213,0,0,0,1263,1263,
115000,"Meat, Chicken",SA,Saudi Arabia,2015,0,0,0,0,550,863,1413,40,0,0,0,1373,0,0,0,1413,1413,
115000,"Meat, Chicken",SA,Saudi Arabia,2016,0,0,0,0,575,939,1514,40,0,0,0,1474,0,0,0,1514,1514,
115000,"Meat, Chicken",SA,Saudi Arabia,2017,0,0,0,0,600,750,1350,40,0,0,0,1310,0,0,0,1350,1350,
115000,"Meat, Chicken",SA,Saudi Arabia,2018,0,0,0,0,650,650,1300,10,0,0,0,1290,0,0,0,1300,1300,
115000,"Meat, Chicken",SN,Singapore,2000,17,0,0,0,64,87,168,0,0,0,0,149,0,0,19,168,149,
115000,"Meat, Chicken",SN,Singapore,2001,19,0,0,0,65,82,166,0,0,0,0,154,0,0,12,166,154,
115000,"Meat, Chicken",SN,Singapore,2002,12,0,0,0,67,76,155,0,0,0,0,140,0,0,15,155,140,
115000,"Meat, Chicken",SN,Singapore,2003,15,0,0,0,64,85,164,0,0,0,0,156,0,0,8,164,156,
115000,"Meat, Chicken",SN,Singapore,2004,8,0,0,0,52,74,134,0,0,0,0,131,0,0,3,134,131,
115000,"Meat, Chicken",SN,Singapore,2005,3,0,0,0,57,86,146,0,0,0,0,141,0,0,5,146,141,
115000,"Meat, Chicken",SN,Singapore,2006,5,0,0,0,57,50,112,0,0,0,0,109,0,0,3,112,109,
115000,"Meat, Chicken",SN,Singapore,2007,3,0,0,0,62,99,164,0,0,0,0,160,0,0,4,164,160,
115000,"Meat, Chicken",SN,Singapore,2008,4,0,0,0,62,108,174,0,0,0,0,170,0,0,4,174,170,
115000,"Meat, Chicken",SN,Singapore,2009,4,0,0,0,65,104,173,0,0,0,0,173,0,0,0,173,173,
115000,"Meat, Chicken",SN,Singapore,2010,0,0,0,0,67,110,177,0,0,0,0,177,0,0,0,177,177,
115000,"Meat, Chicken",SN,Singapore,2011,0,0,0,0,69,117,186,0,0,0,0,186,0,0,0,186,186,
115000,"Meat, Chicken",SN,Singapore,2012,0,0,0,0,69,125,194,0,0,0,0,194,0,0,0,194,194,
115000,"Meat, Chicken",SN,Singapore,2013,0,0,0,0,71,123,194,0,0,0,0,194,0,0,0,194,194,
115000,"Meat, Chicken",SN,Singapore,2014,0,0,0,0,69,123,192,0,0,0,0,192,0,0,0,192,192,
115000,"Meat, Chicken",SN,Singapore,2015,0,0,0,0,72,131,203,0,0,0,0,203,0,0,0,203,203,
115000,"Meat, Chicken",SN,Singapore,2016,0,0,0,0,73,149,222,0,0,0,0,222,0,0,0,222,222,
115000,"Meat, Chicken",SN,Singapore,2017,0,0,0,0,72,126,198,0,0,0,0,198,0,0,0,198,198,
115000,"Meat, Chicken",SN,Singapore,2018,0,0,0,0,77,144,221,0,0,0,0,221,0,0,0,221,221,
115000,"Meat, Chicken",SF,South Africa,2000,0,0,0,0,968,72,1040,28,0,0,0,1012,0,0,0,1040,1040,
115000,"Meat, Chicken",SF,South Africa,2001,0,0,0,0,941,64,1005,23,0,0,0,982,0,0,0,1005,1005,
115000,"Meat, Chicken",SF,South Africa,2002,0,0,0,0,1044,80,1124,34,0,0,0,1090,0,0,0,1124,1124,
115000,"Meat, Chicken",SF,South Africa,2003,0,0,0,0,997,125,1122,7,0,0,0,1115,0,0,0,1122,1122,
115000,"Meat, Chicken",SF,South Africa,2004,0,0,0,0,1020,154,1174,12,0,0,0,1162,0,0,0,1174,1174,
115000,"Meat, Chicken",SF,South Africa,2005,0,0,0,0,1117,189,1306,11,0,0,0,1295,0,0,0,1306,1306,
115000,"Meat, Chicken",SF,South Africa,2006,0,0,0,0,1133,260,1393,13,0,0,0,1380,0,0,0,1393,1393,
115000,"Meat, Chicken",SF,South Africa,2007,0,0,0,0,1177,239,1416,14,0,0,0,1402,0,0,0,1416,1416,
115000,"Meat, Chicken",SF,South Africa,2008,0,0,0,0,1254,191,1445,23,0,0,0,1422,0,0,0,1445,1445,
115000,"Meat, Chicken",SF,South Africa,2009,0,0,0,0,1265,206,1471,45,0,0,0,1426,0,0,0,1471,1471,
115000,"Meat, Chicken",SF,South Africa,2010,0,0,0,0,1298,240,1538,49,0,0,0,1489,0,0,0,1538,1538,
115000,"Meat, Chicken",SF,South Africa,2011,0,0,0,0,1342,326,1668,43,0,0,0,1625,0,0,0,1668,1668,
115000,"Meat, Chicken",SF,South Africa,2012,0,0,0,0,1360,371,1731,40,0,0,0,1691,0,0,0,1731,1731,
115000,"Meat, Chicken",SF,South Africa,2013,0,0,0,0,1342,355,1697,39,0,0,0,1658,0,0,0,1697,1697,
115000,"Meat, Chicken",SF,South Africa,2014,0,0,0,0,1383,369,1752,67,0,0,0,1685,0,0,0,1752,1752,
115000,"Meat, Chicken",SF,South Africa,2015,0,0,0,0,1390,436,1826,72,0,0,0,1754,0,0,0,1826,1826,
115000,"Meat, Chicken",SF,South Africa,2016,0,0,0,0,1351,504,1855,74,0,0,0,1781,0,0,0,1855,1855,
115000,"Meat, Chicken",SF,South Africa,2017,0,0,0,0,1335,508,1843,65,0,0,0,1778,0,0,0,1843,1843,
115000,"Meat, Chicken",SF,South Africa,2018,0,0,0,0,1365,521,1886,51,0,0,0,1835,0,0,0,1886,1886,
115000,"Meat, Chicken",TW,Taiwan,2000,0,0,0,0,631,12,643,1,0,0,0,642,0,0,0,643,643,
115000,"Meat, Chicken",TW,Taiwan,2001,0,0,0,0,606,9,615,1,0,0,0,614,0,0,0,615,615,
115000,"Meat, Chicken",TW,Taiwan,2002,0,0,0,0,609,20,629,1,0,0,0,628,0,0,0,629,629,
115000,"Meat, Chicken",TW,Taiwan,2003,0,0,0,0,597,33,630,1,0,0,0,629,0,0,0,630,630,
115000,"Meat, Chicken",TW,Taiwan,2004,0,0,0,0,601,46,647,0,0,0,0,647,0,0,0,647,647,
115000,"Meat, Chicken",TW,Taiwan,2005,0,0,0,0,555,75,630,1,0,0,0,629,0,0,0,630,630,
115000,"Meat, Chicken",TW,Taiwan,2006,0,0,0,0,566,95,661,2,0,0,0,659,0,0,0,661,661,
115000,"Meat, Chicken",TW,Taiwan,2007,0,0,0,0,549,55,604,3,0,0,0,601,0,0,0,604,604,
115000,"Meat, Chicken",TW,Taiwan,2008,0,0,0,0,523,68,591,2,0,0,0,589,0,0,0,591,591,
115000,"Meat, Chicken",TW,Taiwan,2009,0,0,0,0,542,74,616,2,0,0,0,614,0,0,0,616,616,
115000,"Meat, Chicken",TW,Taiwan,2010,0,0,0,0,558,110,668,2,0,0,0,666,0,0,0,668,668,
115000,"Meat, Chicken",TW,Taiwan,2011,0,0,0,0,589,108,697,2,0,0,0,695,0,0,0,697,697,
115000,"Meat, Chicken",TW,Taiwan,2012,0,0,0,0,544,123,667,1,0,0,0,666,0,0,0,667,667,
115000,"Meat, Chicken",TW,Taiwan,2013,0,0,0,0,510,111,621,4,0,0,0,617,0,0,0,621,621,
115000,"Meat, Chicken",TW,Taiwan,2014,0,0,0,0,543,141,684,3,0,0,0,681,0,0,0,684,684,
115000,"Meat, Chicken",TW,Taiwan,2015,0,0,0,0,533,180,713,1,0,0,0,712,0,0,0,713,713,
115000,"Meat, Chicken",TW,Taiwan,2016,0,0,0,0,565,161,726,3,0,0,0,723,0,0,0,726,726,
115000,"Meat, Chicken",TW,Taiwan,2017,0,0,0,0,558,158,716,3,0,0,0,713,0,0,0,716,716,
115000,"Meat, Chicken",TW,Taiwan,2018,0,0,0,0,554,215,769,3,0,0,0,766,0,0,0,769,769,
115000,"Meat, Chicken",TH,Thailand,2000,0,0,0,0,1715,0,1715,310,0,0,0,1405,0,0,0,1715,1715,
115000,"Meat, Chicken",TH,Thailand,2001,0,0,0,0,1935,0,1935,399,0,0,0,1536,0,0,0,1935,1935,
115000,"Meat, Chicken",TH,Thailand,2002,0,0,0,0,1994,0,1994,434,0,0,0,1560,0,0,0,1994,1994,
115000,"Meat, Chicken",TH,Thailand,2003,0,0,0,0,2100,0,2100,499,0,0,0,1511,0,0,90,2100,2010,
115000,"Meat, Chicken",TH,Thailand,2004,90,0,0,0,1438,3,1531,201,0,0,0,1190,0,0,140,1531,1391,
115000,"Meat, Chicken",TH,Thailand,2005,140,0,0,0,1552,0,1692,240,0,0,0,1389,0,0,63,1692,1629,
115000,"Meat, Chicken",TH,Thailand,2006,63,0,0,0,1732,0,1795,261,0,0,0,1443,0,0,91,1795,1704,
115000,"Meat, Chicken",TH,Thailand,2007,91,0,0,0,1705,0,1796,296,0,0,0,1476,0,0,24,1796,1772,
115000,"Meat, Chicken",TH,Thailand,2008,24,0,0,0,1855,0,1879,383,0,0,0,1475,0,0,21,1879,1858,
115000,"Meat, Chicken",TH,Thailand,2009,21,0,0,0,1917,0,1938,379,0,0,0,1537,0,0,22,1938,1916,
115000,"Meat, Chicken",TH,Thailand,2010,22,0,0,0,2041,1,2064,432,0,0,0,1600,0,0,32,2064,2032,
115000,"Meat, Chicken",TH,Thailand,2011,32,0,0,0,2165,1,2198,467,0,0,0,1679,0,0,52,2198,2146,
115000,"Meat, Chicken",TH,Thailand,2012,52,0,0,0,2482,1,2535,538,0,0,0,1864,0,0,133,2535,2402,
115000,"Meat, Chicken",TH,Thailand,2013,133,0,0,0,2381,10,2524,504,0,0,0,1920,0,0,100,2524,2424,
115000,"Meat, Chicken",TH,Thailand,2014,100,0,0,0,2499,8,2607,546,0,0,0,1979,0,0,82,2607,2525,
115000,"Meat, Chicken",TH,Thailand,2015,82,0,0,0,2692,4,2778,622,0,0,0,2072,0,0,84,2778,2694,
115000,"Meat, Chicken",TH,Thailand,2016,84,0,0,0,2813,2,2899,690,0,0,0,2129,0,0,80,2899,2819,
115000,"Meat, Chicken",TH,Thailand,2017,80,0,0,0,2990,1,3071,757,0,0,0,2226,0,0,88,3071,2983,
115000,"Meat, Chicken",TH,Thailand,2018,88,0,0,0,3170,2,3260,835,0,0,0,2345,0,0,80,3260,3180,
115000,"Meat, Chicken",TU,Turkey,2000,0,0,0,0,662,0,662,2,0,0,0,660,0,0,0,662,662,
115000,"Meat, Chicken",TU,Turkey,2001,0,0,0,0,629,0,629,9,0,0,0,620,0,0,0,629,629,
115000,"Meat, Chicken",TU,Turkey,2002,0,0,0,0,726,0,726,6,0,0,0,720,0,0,0,726,726,
115000,"Meat, Chicken",TU,Turkey,2003,0,0,0,0,904,0,904,8,0,0,0,896,0,0,0,904,904,
115000,"Meat, Chicken",TU,Turkey,2004,0,0,0,0,913,0,913,10,0,0,0,903,0,0,0,913,913,
115000,"Meat, Chicken",TU,Turkey,2005,0,0,0,0,978,0,978,24,0,0,0,954,0,0,0,978,978,
115000,"Meat, Chicken",TU,Turkey,2006,0,0,0,0,934,0,934,19,0,0,0,915,0,0,0,934,934,
115000,"Meat, Chicken",TU,Turkey,2007,0,0,0,0,1099,0,1099,23,0,0,0,1076,0,0,0,1099,1099,
115000,"Meat, Chicken",TU,Turkey,2008,0,0,0,0,1122,0,1122,46,0,0,0,1076,0,0,0,1122,1122,
115000,"Meat, Chicken",TU,Turkey,2009,0,0,0,0,1323,0,1323,81,0,0,0,1242,0,0,0,1323,1323,
115000,"Meat, Chicken",TU,Turkey,2010,0,0,0,0,1475,0,1475,101,0,0,0,1374,0,0,0,1475,1475,
115000,"Meat, Chicken",TU,Turkey,2011,0,0,0,0,1649,0,1649,194,0,0,0,1455,0,0,0,1649,1649,
115000,"Meat, Chicken",TU,Turkey,2012,0,0,0,0,1764,0,1764,265,0,0,0,1499,0,0,0,1764,1764,
115000,"Meat, Chicken",TU,Turkey,2013,0,0,0,0,1797,0,1797,313,0,0,0,1484,0,0,0,1797,1797,
115000,"Meat, Chicken",TU,Turkey,2014,0,0,0,0,1942,0,1942,348,0,0,0,1594,0,0,0,1942,1942,
115000,"Meat, Chicken",TU,Turkey,2015,0,0,0,0,1961,0,1961,292,0,0,0,1669,0,0,0,1961,1961,
115000,"Meat, Chicken",TU,Turkey,2016,0,0,0,0,1925,0,1925,263,0,0,0,1662,0,0,0,1925,1925,
115000,"Meat, Chicken",TU,Turkey,2017,0,0,0,0,2188,0,2188,357,0,0,0,1831,0,0,0,2188,2188,
115000,"Meat, Chicken",TU,Turkey,2018,0,0,0,0,2225,0,2225,418,0,0,0,1807,0,0,0,2225,2225,
115000,"Meat, Chicken",UP,Ukraine,2000,0,0,0,0,152,25,177,0,0,0,0,177,0,0,0,177,177,
115000,"Meat, Chicken",UP,Ukraine,2001,0,0,0,0,183,64,247,0,0,0,0,247,0,0,0,247,247,
115000,"Meat, Chicken",UP,Ukraine,2002,0,0,0,0,240,61,301,4,0,0,0,297,0,0,0,301,301,
115000,"Meat, Chicken",UP,Ukraine,2003,0,0,0,0,273,88,361,5,0,0,0,356,0,0,0,361,361,
115000,"Meat, Chicken",UP,Ukraine,2004,0,0,0,0,358,277,635,8,0,0,0,627,0,0,0,635,635,
115000,"Meat, Chicken",UP,Ukraine,2005,0,0,0,0,445,148,593,9,0,0,0,584,0,0,0,593,593,
115000,"Meat, Chicken",UP,Ukraine,2006,0,0,0,0,527,158,685,6,0,0,0,679,0,0,0,685,685,
115000,"Meat, Chicken",UP,Ukraine,2007,0,0,0,0,622,140,762,5,0,0,0,757,0,0,0,762,762,
115000,"Meat, Chicken",UP,Ukraine,2008,0,0,0,0,717,252,969,6,0,0,0,963,0,0,0,969,969,
115000,"Meat, Chicken",UP,Ukraine,2009,0,0,0,0,830,181,1011,13,0,0,0,998,0,0,0,1011,1011,
115000,"Meat, Chicken",UP,Ukraine,2010,0,0,0,0,885,144,1029,23,0,0,0,1006,0,0,0,1029,1029,
115000,"Meat, Chicken",UP,Ukraine,2011,0,0,0,0,922,52,974,42,0,0,0,932,0,0,0,974,974,
115000,"Meat, Chicken",UP,Ukraine,2012,0,0,0,0,994,106,1100,75,0,0,0,1025,0,0,0,1100,1100,
115000,"Meat, Chicken",UP,Ukraine,2013,0,0,0,0,1099,63,1162,142,0,0,0,1020,0,0,0,1162,1162,
115000,"Meat, Chicken",UP,Ukraine,2014,0,0,0,0,1145,56,1201,168,0,0,0,1033,0,0,0,1201,1201,
115000,"Meat, Chicken",UP,Ukraine,2015,0,0,0,0,1132,57,1189,158,0,0,0,1031,0,0,0,1189,1189,
115000,"Meat, Chicken",UP,Ukraine,2016,0,0,0,0,1136,76,1212,236,0,0,0,976,0,0,0,1212,1212,
115000,"Meat, Chicken",UP,Ukraine,2017,0,0,0,0,1169,109,1278,264,0,0,0,1014,0,0,0,1278,1278,
115000,"Meat, Chicken",UP,Ukraine,2018,0,0,0,0,1235,124,1359,317,0,0,0,1042,0,0,0,1359,1359,
115000,"Meat, Chicken",TC,United Arab Emirates,2000,0,0,0,0,25,112,137,0,0,0,0,137,0,0,0,137,137,
115000,"Meat, Chicken",TC,United Arab Emirates,2001,0,0,0,0,28,125,153,0,0,0,0,153,0,0,0,153,153,
115000,"Meat, Chicken",TC,United Arab Emirates,2002,0,0,0,0,29,133,162,0,0,0,0,162,0,0,0,162,162,
115000,"Meat, Chicken",TC,United Arab Emirates,2003,0,0,0,0,41,154,195,0,0,0,0,195,0,0,0,195,195,
115000,"Meat, Chicken",TC,United Arab Emirates,2004,0,0,0,0,35,158,193,0,0,0,0,193,0,0,0,193,193,
115000,"Meat, Chicken",TC,United Arab Emirates,2005,0,0,0,0,34,167,201,0,0,0,0,201,0,0,0,201,201,
115000,"Meat, Chicken",TC,United Arab Emirates,2006,0,0,0,0,29,182,211,0,0,0,0,211,0,0,0,211,211,
115000,"Meat, Chicken",TC,United Arab Emirates,2007,0,0,0,0,26,238,264,0,0,0,0,264,0,0,0,264,264,
115000,"Meat, Chicken",TC,United Arab Emirates,2008,0,0,0,0,36,240,276,0,0,0,0,276,0,0,0,276,276,
115000,"Meat, Chicken",TC,United Arab Emirates,2009,0,0,0,0,40,240,280,1,0,0,0,279,0,0,0,280,280,
115000,"Meat, Chicken",TC,United Arab Emirates,2010,0,0,0,0,40,195,235,9,0,0,0,226,0,0,0,235,235,
115000,"Meat, Chicken",TC,United Arab Emirates,2011,0,0,0,0,40,213,253,11,0,0,0,242,0,0,0,253,253,
115000,"Meat, Chicken",TC,United Arab Emirates,2012,0,0,0,0,37,270,307,15,0,0,0,292,0,0,0,307,307,
115000,"Meat, Chicken",TC,United Arab Emirates,2013,0,0,0,0,41,265,306,16,0,0,0,290,0,0,0,306,306,
115000,"Meat, Chicken",TC,United Arab Emirates,2014,0,0,0,0,43,263,306,6,0,0,0,300,0,0,0,306,306,
115000,"Meat, Chicken",TC,United Arab Emirates,2015,0,0,0,0,45,375,420,0,0,0,0,420,0,0,0,420,420,
115000,"Meat, Chicken",TC,United Arab Emirates,2016,0,0,0,0,46,382,428,0,0,0,0,428,0,0,0,428,428,
115000,"Meat, Chicken",TC,United Arab Emirates,2017,0,0,0,0,47,380,427,0,0,0,0,427,0,0,0,427,427,
115000,"Meat, Chicken",TC,United Arab Emirates,2018,0,0,0,0,47,395,442,0,0,0,0,442,0,0,0,442,442,
115000,"Meat, Chicken",US,United States,2000,364,0,0,0,13943,7,14314,2331,0,0,0,11617,0,0,366,14314,13948,
115000,"Meat, Chicken",US,United States,2001,366,0,0,0,14267,11,14644,2602,0,0,0,11716,0,0,326,14644,14318,
115000,"Meat, Chicken",US,United States,2002,326,0,0,0,14715,12,15053,2241,0,0,0,12464,0,0,348,15053,14705,
115000,"Meat, Chicken",US,United States,2003,348,0,0,0,14924,12,15284,2274,0,0,0,12738,0,0,272,15284,15012,
115000,"Meat, Chicken",US,United States,2004,272,0,0,0,15514,16,15802,2267,0,0,0,13215,0,0,320,15802,15482,
115000,"Meat, Chicken",US,United States,2005,320,0,0,0,16104,20,16444,2419,0,0,0,13611,0,0,414,16444,16030,
115000,"Meat, Chicken",US,United States,2006,414,0,0,0,16159,29,16602,2433,0,0,0,13834,0,0,335,16602,16267,
115000,"Meat, Chicken",US,United States,2007,335,0,0,0,16452,39,16826,2754,0,0,0,13745,0,0,327,16826,16499,
115000,"Meat, Chicken",US,United States,2008,327,0,0,0,16815,46,17188,3224,0,0,0,13625,0,0,339,17188,16849,
115000,"Meat, Chicken",US,United States,2009,339,0,0,0,16162,48,16549,3138,0,0,0,13131,0,0,280,16549,16269,
115000,"Meat, Chicken",US,United States,2010,280,0,0,0,16791,50,17121,3103,0,0,0,13666,0,0,352,17121,16769,
115000,"Meat, Chicken",US,United States,2011,352,0,0,0,16931,49,17332,3207,0,0,0,13856,0,0,269,17332,17063,
115000,"Meat, Chicken",US,United States,2012,269,0,0,0,16856,52,17177,3340,0,0,0,13541,0,0,296,17177,16881,
115000,"Meat, Chicken",US,United States,2013,296,0,0,0,17213,56,17565,3380,0,0,0,13879,0,0,306,17565,17259,
115000,"Meat, Chicken",US,United States,2014,306,0,0,0,17542,54,17902,3359,0,0,0,14233,0,0,310,17902,17592,
115000,"Meat, Chicken",US,United States,2015,310,0,0,0,18208,60,18578,2932,0,0,0,15265,0,0,381,18578,18197,
115000,"Meat, Chicken",US,United States,2016,381,0,0,0,18510,61,18952,3086,0,0,0,15510,0,0,356,18952,18596,
115000,"Meat, Chicken",US,United States,2017,356,0,0,0,18938,59,19353,3140,0,0,0,15823,0,0,390,19353,18963,
115000,"Meat, Chicken",US,United States,2018,390,0,0,0,19361,64,19815,3244,0,0,0,16185,0,0,386,19815,19429,
115000,"Meat, Chicken",VM,Vietnam,2000,0,0,0,0,296,1,297,0,0,0,0,297,0,0,0,297,297,
115000,"Meat, Chicken",VM,Vietnam,2001,0,0,0,0,308,1,309,0,0,0,0,309,0,0,0,309,309,
115000,"Meat, Chicken",VM,Vietnam,2002,0,0,0,0,338,1,339,3,0,0,0,336,0,0,0,339,339,
115000,"Meat, Chicken",VM,Vietnam,2003,0,0,0,0,373,0,373,0,0,0,0,373,0,0,0,373,373,
115000,"Meat, Chicken",VM,Vietnam,2004,0,0,0,0,316,1,317,1,0,0,0,316,0,0,0,317,317,
115000,"Meat, Chicken",VM,Vietnam,2005,0,0,0,0,322,0,322,0,0,0,0,322,0,0,0,322,322,
115000,"Meat, Chicken",VM,Vietnam,2006,0,0,0,0,344,8,352,0,0,0,0,352,0,0,0,352,352,
115000,"Meat, Chicken",VM,Vietnam,2007,0,0,0,0,359,44,403,0,0,0,0,403,0,0,0,403,403,
115000,"Meat, Chicken",VM,Vietnam,2008,0,0,0,0,448,83,531,1,0,0,0,530,0,0,0,531,531,
