"","","","","","","January","January","February","February","March","March","April","April","May","May","June","June","July","July","August","August","September","September","October","October","November","November","December","December","Total","Total","","","","","",""
"Belgium-Luxembourg(*)","1","0406909900","C/SB,IMX,OQ","2017-2017","MT","2,552","0.2","2,550","0.2","85,184","17.6","85,184","17.6","87,207","17.7","262,677","53.3","87,170","17.7","90,963","17.9","94,026","18.1","178,465","36.0","2,660","0.2","173,115","35.3","1,151,753","231.7","6,408","21,190","US","BE","0406909900",""
"Belgium-Luxembourg(*)","1","0406909900","C/SB,IMX,OQ","2018-2018","MT","4,459","0.2","304,412","57.1","177,776","35.6","261,613","53.1","2,090","0.1","255,552","52.8","258,265","52.9","173,993","35.4","176,717","35.6","191,443","36.5","92,231","18.0","172,747","35.3","2,071,298","412.6","87","96","US","BE","0406909900",""
"Belgium-Luxembourg(*)","2","0406909500","C/SB,IMX,>.5F,QT","2015-2015","MT","27,540","3.1","179,065","42.4","90,045","23.1","136,311","25.4","124,593","13.6","82,695","10.6","114,429","20.5","95,902","21.5","347,833","28.8","163,224","35.1","112,421","22.6","138,766","21.5","1,612,824","268.1","23","-5","US","BE","0406909500",""
"Belgium-Luxembourg(*)","2","0406909500","C/SB,IMX,>.5F,QT","2016-2016","MT","78,428","20.3","18,682","2.5","107,122","22.4","15,531","1.8","123,992","21.5","142,877","37.1","27,287","5.2","138,499","36.0","146,817","36.1","123,048","27.5","33,460","4.4","173,015","43.6","1,128,758","258.5","417","882","US","BE","0406909500",""
"Belgium-Luxembourg(*)","2","0406909500","C/SB,IMX,>.5F,QT","2017-2017","MT","25,330","4.5","112,060","26.6","174,370","38.3","173,222","39.2","29,006","2.5","116,446","22.6","116,709","21.4","152,907","37.2","298,763","45.7","153,232","29.4","418,809","44.7","51,350","6.9","1,822,204","319.0","-88","-85","US","BE","0406909500",""
"Belgium-Luxembourg(*)","2","0406909500","C/SB,IMX,>.5F,QT","2018-2018","MT","99,368","22.9","28,555","4.6","250,302","21.2","76,763","14.5","142,262","30.6","86,189","20.6","159,791","36.1","395,795","47.3","38,943","3.6","188,430","39.3","128,806","28.9","162,724","38.0","1,757,928","307.5","26","31","US","BE","0406909500",""
"Belgium-Luxembourg(*)","3","0406909700","C/SB,IMX,>.5F,OQ","2015-2015","MT","0","0.0","0","0.0","3,794","0.3","0","0.0","2,373","0.2","0","0.0","2,017","0.1","13,579","2.8","10,453","0.9","12,955","1.1","9,055","0.7","9,755","1.8","63,981","7.8","8","158","US","BE","0406909700",""
"Belgium-Luxembourg(*)","3","0406909700","C/SB,IMX,>.5F,OQ","2016-2016","MT","0","0.0","6,206","0.5","43,316","3.4","98,087","7.5","5,164","0.4","88,925","6.9","28,576","2.2","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","270,274","20.8","","","US","BE","0406909700",""
"Belgium-Luxembourg(*)","3","0406909700","C/SB,IMX,>.5F,OQ","2017-2017","MT","0","0.0","0","0.0","0","0.0","2,310","0.2","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","72,563","5.1","17,484","1.2","92,357","6.5","-76","-76","US","BE","0406909700",""
"Belgium-Luxembourg(*)","3","0406909700","C/SB,IMX,>.5F,OQ","2018-2018","MT","51,601","3.5","14,075","1.0","32,295","2.1","22,437","1.6","34,539","2.4","29,051","2.1","23,115","1.6","75,711","5.2","13,042","1.1","48,950","3.3","38,530","2.7","27,674","2.1","411,020","28.7","-28","-22","US","BE","0406909700",""
"Belgium-Luxembourg(*)","4","0406901800","CH,ED-GOU,OQ","2018-2018","MT","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","3,456","0.2","3,996","0.2","0","0.0","0","0.0","0","0.0","7,798","0.4","15,250","0.8","","","US","BE","0406901800",""
"Belgium-Luxembourg(*)","5","0406109500","CH,F,OT,>.5%F,OQ","2017-2017","MT","56,917","17.7","0","0.0","237,943","70.1","307,648","90.0","154,076","45.1","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","6,298","1.9","762,882","224.9","","","US","BE","0406109500",""
"Belgium-Luxembourg(*)","6","0406407000","CH,B-V,XOL,OQ","2015-2015","MT","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","2,159","0.3","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","2,159","0.3","","","US","BE","0406407000",""
"Belgium-Luxembourg(*)","7","0406901600","CH,ED-GOU,QT","2017-2017","MT","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","37,941","5.7","37,941","5.7","","","US","BE","0406901600",""
"Australia(*)","1","0406900890","CH,CHDDR,QT","2015-2015","MT","215,352","39.9","391,912","80.0","0","0.0","439,824","100.0","266,000","60.0","271,667","61.9","442,648","99.9","60,124","22.1","246,291","62.9","238,500","60.0","408,087","103.9","244,369","64.1","3,224,774","754.6","-40","-38","US","AS","0406900890",""
"Australia(*)","1","0406900890","CH,CHDDR,QT","2016-2016","MT","154,000","40.0","0","0.0","153,692","39.9","233,800","60.0","469,372","119.8","544,927","139.7","927,651","239.8","365,424","99.8","365,000","100.0","437,349","121.3","282,836","80.6","1,387,948","379.4","5,321,999","1,420.3","391","371","US","AS","0406900890",""
"Australia(*)","1","0406900890","CH,CHDDR,QT","2017-2017","MT","0","0.0","803,914","200.0","537,600","120.0","0","0.0","69,380","16.2","416,726","100.0","1,714,845","379.0","0","0.0","0","0.0","915,032","198.9","75,399","16.2","0","0.0","4,532,896","1,030.2","","","US","AS","0406900890",""
"Australia(*)","1","0406900890","CH,CHDDR,QT","2018-2018","MT","0","0.0","455,120","96.1","961,612","199.9","375,000","60.0","1,193,216","260.0","75,492","16.2","2,268,717","516.1","717,632","156.1","0","0.0","0","0.0","88,076","20.0","163,492","36.2","6,298,357","1,360.6","86","81","US","AS","0406900890",""
"Australia(*)","2","0406109500","CH,F,OT,>.5%F,OQ","2015-2015","MT","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","11,596","3.2","0","0.0","0","0.0","124,594","33.1","136,190","36.3","","","US","AS","0406109500",""
"Australia(*)","2","0406109500","CH,F,OT,>.5%F,OQ","2016-2016","MT","0","0.0","0","0.0","0","0.0","111,217","29.3","15,714","4.4","111,994","31.3","0","0.0","114,942","32.1","0","0.0","108,168","30.2","110,520","30.8","0","0.0","572,555","158.1","","","US","AS","0406109500",""
"Australia(*)","2","0406109500","CH,F,OT,>.5%F,OQ","2017-2017","MT","74,651","20.8","0","0.0","110,520","30.8","0","0.0","0","0.0","337,172","94.1","0","0.0","126,038","35.2","0","0.0","114,570","15.0","0","0.0","112,950","31.5","875,901","227.4","","","US","AS","0406109500",""
"Australia(*)","2","0406109500","CH,F,OT,>.5%F,OQ","2018-2018","MT","107,813","30.1","0","0.0","110,706","30.9","129,124","9.4","106,968","7.3","220,104","15.7","0","0.0","0","0.0","110,706","8.0","0","0.0","109,710","7.6","112,950","8.1","1,008,081","117.0","3","6","US","AS","0406109500",""
"Australia(*)","3","0406909900","C/SB,IMX,OQ","2015-2015","MT","0","0.0","20,790","1.2","0","0.0","90,420","5.4","0","0.0","95,004","5.6","0","0.0","0","0.0","98,640","5.9","0","0.0","0","0.0","0","0.0","304,854","18.0","","","US","AS","0406909900",""
"Australia(*)","3","0406909900","C/SB,IMX,OQ","2018-2018","MT","0","0.0","0","0.0","6,446","0.2","6,638","0.2","16,847","0.6","15,816","0.5","14,334","0.4","10,929","0.3","8,786","0.2","20,212","0.5","23,525","0.6","13,485","0.4","137,018","4.0","-43","-37","US","AS","0406909900",""
"Australia(*)","4","0406102800","CH,F,CHDDR,OQ","2016-2016","MT","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","9,075","0.9","0","0.0","9,075","0.9","","","US","AS","0406102800",""
"Australia(*)","5","0406104800","CH,F,ED-GDA,OQ","2015-2015","MT","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","84,261","28.2","1,093,910","372.8","1,038,852","378.0","822,020","299.7","0","0.0","3,039,043","1,078.7","","","US","AS","0406104800",""
"Australia(*)","5","0406104800","CH,F,ED-GDA,OQ","2016-2016","MT","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","31,204","10.8","0","0.0","0","0.0","31,204","10.8","","","US","AS","0406104800",""
"Australia(*)","6","0406105800","CH,F,IT-TYP,OQ","2015-2015","MT","0","0.0","0","0.0","0","0.0","943,863","184.0","435,455","79.9","0","0.0","436,000","80.0","436,000","80.0","0","0.0","63,661","18.4","0","0.0","0","0.0","2,314,979","442.3","","","US","AS","0406105800",""
"Australia(*)","6","0406105800","CH,F,IT-TYP,OQ","2016-2016","MT","374,966","79.8","375,154","79.8","751,624","159.9","376,000","80.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","182,000","45.5","2,059,744","445.0","","","US","AS","0406105800",""
"Australia(*)","7","0406108800","OTH CHS","2015-2015","MT","0","0.0","0","0.0","0","0.0","16,756","5.3","3,774","1.2","18,696","5.9","0","0.0","0","0.0","40,437","5.5","52,902","8.3","8,115","1.2","0","0.0","140,680","27.4","","","US","AS","0406108800",""
"Australia(*)","7","0406108800","OTH CHS","2016-2016","MT","40,684","5.6","0","0.0","21,715","3.6","0","0.0","43,776","5.3","27,489","6.1","0","0.0","41,157","6.9","0","0.0","49,240","6.6","6,354","1.0","45,687","8.9","276,102","44.0","619","779","US","AS","0406108800",""
"Australia(*)","7","0406108800","OTH CHS","2017-2017","MT","0","0.0","0","0.0","3,442","1.1","3,648","1.2","44,147","6.9","0","0.0","43,782","6.9","0","0.0","0","0.0","123,304","18.5","0","0.0","0","0.0","218,323","34.6","","","US","AS","0406108800",""
"Australia(*)","7","0406108800","OTH CHS","2018-2018","MT","0","0.0","0","0.0","0","0.0","0","0.0","45,066","6.9","0","0.0","0","0.0","0","0.0","129,661","36.2","34,747","9.7","0","0.0","0","0.0","209,474","52.8","","","US","AS","0406108800",""
"Australia(*)","8","0406302400","CH,PR,CHDDR,QT","2018-2018","MT","77,525","11.3","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","77,525","11.3","","","US","AS","0406302400",""
"Australia(*)","9","0406302800","CH,PR,CHDDR,OQ","2016-2016","MT","0","0.0","82,166","14.9","2,145","0.6","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","84,311","15.5","","","US","AS","0406302800",""
"Australia(*)","10","0406309100","CH,PR-MX,>.5F,OQ","2015-2015","MT","0","0.0","0","0.0","79,856","10.3","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","76,433","10.2","0","0.0","156,289","20.5","","","US","AS","0406309100",""
"Australia(*)","10","0406309100","CH,PR-MX,>.5F,OQ","2016-2016","MT","0","0.0","75,035","10.1","2,220","0.6","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","77,255","10.7","","","US","AS","0406309100",""
"Australia(*)","10","0406309100","CH,PR-MX,>.5F,OQ","2017-2017","MT","0","0.0","0","0.0","82,283","12.4","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","82,283","12.4","","","US","AS","0406309100",""
"Australia(*)","10","0406309100","CH,PR-MX,>.5F,OQ","2018-2018","MT","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","54,594","36.4","0","0.0","0","0.0","0","0.0","0","0.0","54,594","36.4","","","US","AS","0406309100",""
"Australia(*)","11","0406407000","CH,B-V,XOL,OQ","2015-2015","MT","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","8,938","0.5","0","0.0","0","0.0","8,938","0.5","","","US","AS","0406407000",""
"Australia(*)","11","0406407000","CH,B-V,XOL,OQ","2016-2016","MT","0","0.0","12,133","0.7","0","0.0","0","0.0","0","0.0","35,833","1.9","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","47,966","2.7","","","US","AS","0406407000",""
"Australia(*)","11","0406407000","CH,B-V,XOL,OQ","2017-2017","MT","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","5,127","0.2","25,623","1.2","30,750","1.4","400","511","US","AS","0406407000",""
"Australia(*)","11","0406407000","CH,B-V,XOL,OQ","2018-2018","MT","0","0.0","0","0.0","0","0.0","23,131","1.1","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","9,765","0.4","0","0.0","32,896","1.6","","","US","AS","0406407000",""
"Australia(*)","12","0406901200","CH,CHDDR,OQ","2015-2015","MT","0","0.0","0","0.0","88,000","20.0","218,400","48.0","0","0.0","175,570","39.8","1,254,335","371.2","239,274","59.1","0","0.0","0","0.0","0","0.0","0","0.0","1,975,579","538.1","","","US","AS","0406901200",""
"Australia(*)","12","0406901200","CH,CHDDR,OQ","2016-2016","MT","0","0.0","154,000","40.0","156,497","39.4","79,321","20.0","77,622","20.0","0","0.0","154,000","40.0","0","0.0","0","0.0","447,465","150.4","0","0.0","0","0.0","1,068,905","309.7","","","US","AS","0406901200",""
"Australia(*)","12","0406901200","CH,CHDDR,OQ","2017-2017","MT","0","0.0","0","0.0","0","0.0","0","0.0","268,442","59.9","515,021","115.0","88,400","20.0","84,646","19.9","88,000","20.0","88,000","20.0","0","0.0","174,000","40.0","1,306,509","294.8","","","US","AS","0406901200",""
"Australia(*)","12","0406901200","CH,CHDDR,OQ","2018-2018","MT","0","0.0","0","0.0","0","0.0","581,903","120.0","622,573","139.0","158,309","39.6","153,511","38.4","0","0.0","0","0.0","0","0.0","6,668","0.4","0","0.0","1,522,964","337.4","","","US","AS","0406901200",""
"Australia(*)","13","0406904600","CH,SW-EM,QT","2015-2015","MT","0","0.0","0","0.0","0","0.0","52,449","15.8","74,237","19.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","126,686","34.8","","","US","AS","0406904600",""
"Australia(*)","14","0406904800","CH,SW-EM,OQ","2015-2015","MT","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","49,644","17.4","0","0.0","0","0.0","0","0.0","49,644","17.4","","","US","AS","0406904800",""
"Australia(*)","15","0406906300","C/SB,IMX,NESOI","2016-2016","MT","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","2,114","0.4","2,114","0.4","","","US","AS","0406906300",""
"Australia(*)","16","0406909200","C/SB,IMX,SW-E,OQ","2016-2016","MT","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","158,572","54.7","0","0.0","0","0.0","158,572","54.7","","","US","AS","0406909200",""
"Australia(*)","17","0406909500","C/SB,IMX,>.5F,QT","2015-2015","MT","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","145,448","68.5","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","145,448","68.5","","","US","AS","0406909500",""
"Australia(*)","18","0406909700","C/SB,IMX,>.5F,OQ","2015-2015","MT","19,188","1.1","31,435","2.2","1,221,271","194.8","0","0.0","1,425,022","254.5","4,050,629","741.1","2,871,173","582.4","804,106","164.1","0","0.0","668,421","153.7","0","0.0","55,628","4.1","11,146,873","2,098.0","","","US","AS","0406909700",""
"Australia(*)","18","0406909700","C/SB,IMX,>.5F,OQ","2016-2016","MT","2,136,747","499.2","1,026,430","239.8","3,248,863","759.1","1,066,917","242.6","1,112,800","260.0","2,181,114","502.6","0","0.0","2,151,966","500.4","940,487","219.7","1,271,600","283.2","14,268","1.0","2,310,217","536.6","17,461,409","4,044.2","16,092","55,967","US","AS","0406909700",""
"Australia(*)","18","0406909700","C/SB,IMX,>.5F,OQ","2017-2017","MT","176,254","41.1","0","0.0","1,079,140","240.9","17,269","1.2","1,167,397","260.9","2,217,889","500.1","531,157","119.9","635,756","141.0","0","0.0","0","0.0","0","0.0","15,586","1.1","5,840,448","1,306.2","","","US","AS","0406909700",""
"Australia(*)","18","0406909700","C/SB,IMX,>.5F,OQ","2018-2018","MT","0","0.0","0","0.0","8,698","0.6","0","0.0","0","0.0","16,495","1.1","0","0.0","0","0.0","345,392","199.6","0","0.0","0","0.0","0","0.0","370,585","201.4","","","US","AS","0406909700",""
"Jamaica","1","0406302400","CH,PR,CHDDR,QT","2015-2015","MT","444,285","44.8","627,540","67.1","902,634","92.5","88,065","9.3","0","0.0","58,625","6.6","46,900","5.3","228,355","24.5","292,678","31.0","337,483","36.0","192,291","20.8","534,312","62.4","3,753,168","400.3","178","199","US","JM","0406302400",""
"Jamaica","1","0406302400","CH,PR,CHDDR,QT","2016-2016","MT","1,117,648","139.6","520,009","67.8","0","0.0","0","0.0","136,675","17.4","0","0.0","118,811","14.3","0","0.0","0","0.0","136,825","14.1","0","0.0","379,059","42.5","2,409,027","295.8","","","US","JM","0406302400",""
"Jamaica","1","0406302400","CH,PR,CHDDR,QT","2017-2017","MT","650,445","80.4","926,682","113.0","38,872","4.7","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","165,603","16.6","287,977","35.0","2,069,579","249.7","74","111","US","JM","0406302400",""
"Jamaica","1","0406302400","CH,PR,CHDDR,QT","2018-2018","MT","433,402","51.5","721,530","85.3","779,388","94.4","0","0.0","0","0.0","145,262","17.8","142,887","16.5","0","0.0","279,977","33.2","151,198","16.7","563,353","65.6","277,937","33.6","3,494,934","414.5","-51","-49","US","JM","0406302400",""
"Jamaica","2","0406302200","CH,PR,CHDDR","2015-2015","MT","0","0.0","4,075","3.8","0","0.0","0","0.0","41,494","31.6","0","0.0","0","0.0","0","0.0","41,408","31.5","0","0.0","0","0.0","0","0.0","86,977","66.9","","","US","JM","0406302200",""
"Jamaica","2","0406302200","CH,PR,CHDDR","2016-2016","MT","0","0.0","0","0.0","0","0.0","41,642","38.1","0","0.0","0","0.0","0","0.0","72,609","55.2","0","0.0","0","0.0","0","0.0","0","0.0","114,251","93.3","","","US","JM","0406302200",""
"Jamaica","2","0406302200","CH,PR,CHDDR","2017-2017","MT","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","64,490","49.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","64,490","49.0","","","US","JM","0406302200",""
"Jamaica","3","0406302800","CH,PR,CHDDR,OQ","2015-2015","MT","0","0.0","0","0.0","303,013","31.2","65,685","7.0","0","0.0","0","0.0","23,450","2.6","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","392,148","40.9","","","US","JM","0406302800",""
"Jamaica","3","0406302800","CH,PR,CHDDR,OQ","2016-2016","MT","0","0.0","489,696","60.4","500,550","61.9","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","990,246","122.4","","","US","JM","0406302800",""
"Jamaica","3","0406302800","CH,PR,CHDDR,OQ","2017-2017","MT","0","0.0","563,861","69.3","570,860","70.2","133,501","14.1","134,950","13.8","0","0.0","0","0.0","0","0.0","0","0.0","69,523","7.3","0","0.0","0","0.0","1,472,695","174.7","","","US","JM","0406302800",""
"Jamaica","3","0406302800","CH,PR,CHDDR,OQ","2018-2018","MT","0","0.0","2,944","0.2","530,416","66.4","137,700","16.6","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","671,060","83.2","","","US","JM","0406302800",""
"Jamaica","4","0406309500","CH,PR-MX,NES","2015-2015","MT","4,049","0.5","5,188","0.7","2,490","0.3","0","0.0","0","0.0","3,037","0.4","0","0.0","0","0.0","0","0.0","0","0.0","2,110","0.3","0","0.0","16,874","2.3","","","US","JM","0406309500",""
"Jamaica","4","0406309500","CH,PR-MX,NES","2016-2016","MT","2,718","0.5","15,380","1.6","0","0.0","2,583","0.5","3,249","0.6","2,902","0.5","0","0.0","0","0.0","3,493","0.7","4,955","1.0","0","0.0","5,078","1.0","40,358","6.4","","","US","JM","0406309500",""
"Jamaica","4","0406309500","CH,PR-MX,NES","2017-2017","MT","3,628","0.7","3,555","0.7","4,151","0.8","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","3,943","0.8","0","0.0","0","0.0","0","0.0","15,277","2.9","","","US","JM","0406309500",""
"Romania","1","0406905600","CH,SHMK,IOL,S4GR","2015-2015","MT","494,638","58.9","0","0.0","502,595","57.6","335,082","38.1","673,170","88.5","174,009","19.8","437,149","50.8","102,346","17.1","129,513","20.7","503,393","70.5","0","0.0","143,477","23.3","3,495,372","445.3","","","US","RO","0406905600",""
"Romania","1","0406905600","CH,SHMK,IOL,S4GR","2016-2016","MT","408,860","61.6","151,631","20.6","214,298","30.3","0","0.0","151,364","20.2","47,001","5.7","0","0.0","0","0.0","164,292","24.3","310,455","57.7","132,590","22.0","292,312","48.4","1,872,803","290.9","120","120","US","RO","0406905600",""
"Romania","1","0406905600","CH,SHMK,IOL,S4GR","2017-2017","MT","436,019","80.5","109,305","19.2","325,035","60.7","191,144","38.2","90,619","18.9","16,538","2.2","126,612","23.6","93,512","19.5","92,573","19.3","194,552","37.8","0","0.0","375,311","62.5","2,051,220","382.3","","","US","RO","0406905600",""
"Romania","1","0406905600","CH,SHMK,IOL,S4GR","2018-2018","MT","140,422","19.8","144,605","19.5","432,599","58.1","145,830","19.7","137,251","19.6","129,052","19.6","202,651","27.9","137,119","19.6","0","0.0","264,714","38.7","159,583","23.3","131,024","19.9","2,024,850","285.5","-18","-15","US","RO","0406905600",""
"Romania","2","0406909500","C/SB,IMX,>.5F,QT","2015-2015","MT","0","0.0","77,650","14.2","0","0.0","0","0.0","197,733","42.3","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","90,609","14.8","94,139","15.4","460,131","86.6","4","4","US","RO","0406909500",""
"Romania","2","0406909500","C/SB,IMX,>.5F,QT","2016-2016","MT","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","207,819","50.9","0","0.0","63,231","14.8","141,967","34.5","69,749","14.8","28,434","9.5","0","0.0","511,200","124.4","","","US","RO","0406909500",""
"Romania","2","0406909500","C/SB,IMX,>.5F,QT","2017-2017","MT","0","0.0","0","0.0","0","0.0","52,152","17.4","139,630","27.8","36,831","12.3","44,439","14.8","61,155","20.4","0","0.0","0","0.0","105,199","15.5","0","0.0","439,406","108.2","","","US","RO","0406909500",""
"Romania","2","0406909500","C/SB,IMX,>.5F,QT","2018-2018","MT","0","0.0","0","0.0","0","0.0","100,562","14.8","0","0.0","100,562","14.8","0","0.0","118,461","14.8","126,428","16.2","118,461","14.8","118,461","14.8","118,461","14.8","801,396","104.9","","0","US","RO","0406909500",""
"Romania","3","0406105400","CH,F,IT-TYP,QT","2016-2016","MT","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","67,600","16.9","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","67,600","16.9","","","US","RO","0406105400",""
"Romania","3","0406105400","CH,F,IT-TYP,QT","2017-2017","MT","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","57,000","19.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","57,000","19.0","","","US","RO","0406105400",""
"Romania","4","0406902000","CH,GJT,GTMK/W,ET","2015-2015","MT","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","27,159","12.4","0","0.0","0","0.0","28,379","25.9","0","0.0","0","0.0","55,538","38.3","","","US","RO","0406902000",""
"Romania","4","0406902000","CH,GJT,GTMK/W,ET","2016-2016","MT","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","14,245","1.7","0","0.0","0","0.0","22,833","20.8","0","0.0","0","0.0","20,041","11.2","57,119","33.8","","","US","RO","0406902000",""
"Romania","4","0406902000","CH,GJT,GTMK/W,ET","2017-2017","MT","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","15,255","2.0","0","0.0","0","0.0","0","0.0","0","0.0","14,625","1.9","29,880","3.8","","","US","RO","0406902000",""
"Romania","4","0406902000","CH,GJT,GTMK/W,ET","2018-2018","MT","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","24,704","12.4","0","0.0","0","0.0","0","0.0","13,277","1.7","0","0.0","37,981","14.2","","","US","RO","0406902000",""
"Romania","5","0406902500","CH,GJETOST,NES0I","2015-2015","MT","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","178,724","73.7","0","0.0","0","0.0","0","0.0","178,724","73.7","","","US","RO","0406902500",""
"Romania","5","0406902500","CH,GJETOST,NES0I","2016-2016","MT","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","231,088","95.3","0","0.0","0","0.0","0","0.0","231,088","95.3","","","US","RO","0406902500",""
"Romania","5","0406902500","CH,GJETOST,NES0I","2017-2017","MT","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","241,924","99.8","0","0.0","0","0.0","0","0.0","241,924","99.8","","","US","RO","0406902500",""
"Romania","5","0406902500","CH,GJETOST,NES0I","2018-2018","MT","2,038","0.1","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","2,038","0.1","","","US","RO","0406902500",""
"Romania","6","0406905700","CH,PEC,IOL,NS4GR","2015-2015","MT","38,453","7.5","0","0.0","0","0.0","0","0.0","85,258","18.3","0","0.0","43,040","14.3","129,842","23.9","0","0.0","0","0.0","0","0.0","0","0.0","296,593","64.1","","","US","RO","0406905700",""
"Romania","6","0406905700","CH,PEC,IOL,NS4GR","2016-2016","MT","0","0.0","0","0.0","39,258","9.9","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","6,846","2.0","0","0.0","46,104","11.8","","","US","RO","0406905700",""
"Romania","7","0406905900","CH,SHP MK,NESOI","2018-2018","MT","6,623","1.3","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","6,623","1.3","","","US","RO","0406905900",""
"Romania","8","0406908400","C/SB,IMX,AM-T,OQ","2017-2017","MT","0","0.0","0","0.0","6,559","1.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","6,559","1.0","","","US","RO","0406908400",""
"Romania","8","0406908400","C/SB,IMX,AM-T,OQ","2018-2018","MT","25,310","5.1","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","25,310","5.1","","","US","RO","0406908400",""
"Romania","9","0406909700","C/SB,IMX,>.5F,OQ","2015-2015","MT","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","2,408","0.3","2,307","0.3","4,715","0.6","-4","5","US","RO","0406909700",""
"Romania","9","0406909700","C/SB,IMX,>.5F,OQ","2016-2016","MT","3,035","0.4","0","0.0","0","0.0","0","0.0","0","0.0","9,987","3.3","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","2,611","0.4","15,633","4.1","","","US","RO","0406909700",""
"Romania","9","0406909700","C/SB,IMX,>.5F,OQ","2017-2017","MT","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","2,411","0.4","0","0.0","0","0.0","0","0.0","12,556","1.6","0","0.0","0","0.0","14,967","2.0","","","US","RO","0406909700",""
